EventID,TruthID,PID,layer,r,phi,z
1.,434,-211.,4,12.25,-1.5053061224489794,4.72
1.,434,-211.,5,29.9,-1.5046421404682273,11.48
1.,434,-211.,6,37.1,-1.504431266846361,14.280000000000001
1.,434,-211.,7,44.3,-1.5041354401805866,17.04
1.,434,-211.,8,51.4,-1.5039377431906613,19.76
1.,435,211.,1,3.1,1.5564516129032258,-1.12
1.,435,211.,2,5.05,1.5564356435643565,-1.84
1.,435,211.,3,8.85,1.556497175141243,-3.24
1.,435,211.,4,12.25,1.5563265306122447,-4.48
1.,435,211.,5,29.9,1.556153846153846,-10.92
1.,435,211.,6,37.1,1.5560269541778973,-13.52
1.,435,211.,7,44.3,1.5560180586907448,-16.16
1.,435,211.,8,51.4,1.5559961089494163,-18.72
2.,437,321.,1,3.1,1.8451612903225807,-2050.8
2.,437,321.,2,5.05,1.812871287128713,-3343.32
2.,437,321.,3,8.85,1.7480225988700566,-5874.04
2.,437,321.,4,12.25,1.6893877551020406,-8159.16
2.,437,321.,5,29.9,1.3678461538461537,-20733.72
2.,437,321.,6,37.1,1.220242587601078,-26517.88
2.,437,321.,7,44.3,1.0511602708803611,-33135.2
2.,437,321.,8,51.4,0.845568093385214,-41178.200000000004
2.,440,-211.,1,3.1,2.8838709677419354,-12.6
2.,440,-211.,2,5.05,2.891089108910891,-20.48
2.,440,-211.,3,8.85,2.906214689265537,-35.92
2.,440,-211.,4,12.25,2.9191836734693877,-49.72
2.,440,-211.,5,29.9,2.9874515050167223,-121.64
2.,440,-211.,6,37.1,3.0155525606469,-151.12
2.,440,-211.,7,44.3,3.043575620767494,-180.68
2.,440,-211.,8,51.4,3.0715758754863813,-210.
2.,441,-321.,1,3.1,-3.0580645161290323,-4.12
2.,441,-321.,2,5.05,-3.0504950495049505,-6.72
2.,441,-321.,3,8.85,-3.036723163841808,-11.76
2.,441,-321.,4,12.25,-3.024489795918367,-16.28
2.,441,-321.,5,29.9,3.1038929765886287,-39.800000000000004
2.,441,-321.,6,37.1,3.0773207547169807,-49.4
2.,441,-321.,7,44.3,3.0506365688487582,-59.08
2.,441,-321.,8,51.4,3.024147859922179,-68.68
2.,442,211.,1,3.1,-0.4693548387096774,231.56
2.,442,211.,2,5.05,-0.48514851485148514,377.28000000000003
2.,442,211.,3,8.85,-0.516949152542373,661.5600000000001
2.,442,211.,4,12.25,-0.5453061224489796,916.48
2.,442,211.,5,29.9,-0.6931906354515049,2256.52
2.,442,211.,6,37.1,-0.7550566037735847,2816.16
2.,442,211.,7,44.3,-0.8178419864559818,3387.2400000000002
2.,442,211.,8,51.4,-0.8820817120622567,3964.56
2.,443,321.,1,3.1,1.9435483870967742,1.72
2.,443,321.,2,5.05,1.9396039603960396,2.8000000000000003
2.,443,321.,3,8.85,1.9322033898305084,4.92
2.,443,321.,4,12.25,1.9253061224489794,6.84
2.,443,321.,5,29.9,1.8896722408026754,16.68
2.,443,321.,6,37.1,1.875040431266846,20.72
2.,443,321.,7,44.3,1.8604063205417605,24.76
2.,443,321.,8,51.4,1.8459221789883267,28.72
2.,444,211.,1,3.1,1.7193548387096773,-0.72
2.,444,211.,2,5.05,1.7128712871287128,-1.16
2.,444,211.,3,8.85,1.7005649717514124,-2.
2.,444,211.,4,12.25,1.690204081632653,-2.7600000000000002
2.,444,211.,5,29.9,1.6351839464882942,-6.76
2.,444,211.,6,37.1,1.6124797843665766,-8.4
2.,444,211.,7,44.3,1.5900180586907446,-10.08
2.,444,211.,8,51.4,1.5675719844357976,-11.68
2.,445,-211.,1,3.1,1.1806451612903226,-3.44
2.,445,-211.,2,5.05,1.193069306930693,-5.6000000000000005
2.,445,-211.,3,8.85,1.216949152542373,-9.8
2.,445,-211.,4,12.25,1.2383673469387755,-13.56
2.,445,-211.,5,29.9,1.3510167224080267,-33.28
2.,445,-211.,6,37.1,1.3974824797843663,-41.44
2.,445,-211.,7,44.3,1.4446546275395031,-49.72
2.,445,-211.,8,51.4,1.4917003891050582,-57.96
2.,446,211.,1,3.1,1.706451612903226,-6.84
2.,446,211.,2,5.05,1.701980198019802,-11.16
2.,446,211.,3,8.85,1.6937853107344634,-19.56
2.,446,211.,4,12.25,1.6865306122448978,-27.080000000000002
2.,446,211.,5,29.9,1.6480334448160534,-66.16
2.,446,211.,6,37.1,1.632274932614555,-82.12
2.,446,211.,7,44.3,1.616496613995485,-98.08
2.,446,211.,8,51.4,1.6009105058365758,-113.88
2.,447,-211.,1,3.1,1.6209677419354838,-16.28
2.,447,-211.,2,5.05,1.6376237623762377,-26.52
2.,447,-211.,3,8.85,1.6706214689265537,-46.480000000000004
2.,447,-211.,4,12.25,1.6999999999999997,-64.4
2.,447,-211.,5,29.9,1.854989966555184,-158.68
2.,447,-211.,6,37.1,1.919762803234501,-198.12
2.,447,-211.,7,44.3,1.9862753950338599,-238.48000000000002
2.,447,-211.,8,51.4,2.053692607003891,-279.40000000000003
2.,448,211.,1,3.1,-0.17903225806451614,-5.96
2.,448,211.,2,5.05,-0.19207920792079208,-9.72
2.,448,211.,3,8.85,-0.2169491525423729,-17.04
2.,448,211.,4,12.25,-0.23999999999999996,-23.6
2.,448,211.,5,29.9,-0.35842140468227424,-57.92
2.,448,211.,6,37.1,-0.4076334231805929,-72.12
2.,448,211.,7,44.3,-0.4573498871331828,-86.52
2.,448,211.,8,51.4,-0.5071556420233463,-100.92
2.,449,211.,1,3.1,-0.7225806451612903,-13.76
2.,449,211.,2,5.05,-0.7267326732673267,-22.400000000000002
2.,449,211.,3,8.85,-0.7327683615819209,-39.28
2.,449,211.,4,12.25,-0.7387755102040816,-54.36
2.,449,211.,5,29.9,-0.7680133779264213,-132.76
2.,449,211.,6,37.1,-0.7799838274932613,-164.76
2.,449,211.,7,44.3,-0.7919774266365688,-196.8
2.,449,211.,8,51.4,-0.803828793774319,-228.4
2.,450,-211.,1,3.1,-1.5354838709677419,-9.24
2.,450,-211.,2,5.05,-1.5198019801980198,-15.08
2.,450,-211.,3,8.85,-1.4875706214689266,-26.44
2.,450,-211.,4,12.25,-1.4587755102040816,-36.6
2.,450,-211.,5,29.9,-1.3073511705685619,-90.16
2.,450,-211.,6,37.1,-1.2437035040431266,-112.56
2.,450,-211.,7,44.3,-1.179331828442438,-135.44
2.,450,-211.,8,51.4,-1.113466926070039,-158.6
2.,451,211.,1,3.1,-1.1258064516129032,-7.4
2.,451,211.,2,5.05,-1.1297029702970298,-12.040000000000001
2.,451,211.,3,8.85,-1.1355932203389831,-21.080000000000002
2.,451,211.,4,12.25,-1.1412244897959183,-29.16
2.,451,211.,5,29.9,-1.1698729096989966,-71.24
2.,451,211.,6,37.1,-1.181477088948787,-88.4
2.,451,211.,7,44.3,-1.1930699774266365,-105.56
2.,451,211.,8,51.4,-1.2046186770428016,-122.52
2.,452,-211.,1,3.1,-0.6790322580645162,-25.84
2.,452,-211.,2,5.05,-0.6702970297029703,-42.08
2.,452,-211.,3,8.85,-0.652542372881356,-73.76
2.,452,-211.,4,12.25,-0.6371428571428571,-102.12
2.,452,-211.,5,29.9,-0.5565083612040134,-249.88
2.,452,-211.,6,37.1,-0.5233800539083557,-310.56
2.,452,-211.,7,44.3,-0.49012189616252816,-371.6
2.,452,-211.,8,51.4,-0.4570155642023346,-432.2
2.,453,-211.,1,3.1,-0.2645161290322581,-22.8
2.,453,-211.,2,5.05,-0.2396039603960396,-37.12
2.,453,-211.,3,8.85,-0.18926553672316385,-65.16
2.,453,-211.,4,12.25,-0.14448979591836733,-90.4
2.,453,-211.,5,29.9,0.09563210702341136,-225.68
2.,453,-211.,6,37.1,0.20042587601078166,-284.56
2.,453,-211.,7,44.3,0.3110654627539503,-347.04
2.,453,-211.,8,51.4,0.43035797665369646,-414.
2.,454,321.,1,3.1,1.543548387096774,-325.16
2.,454,321.,2,5.05,1.5306930693069307,-529.8
2.,454,321.,3,8.85,1.503954802259887,-928.84
2.,454,321.,4,12.25,1.4795918367346936,-1286.44
2.,454,321.,5,29.9,1.354086956521739,-3159.8
2.,454,321.,6,37.1,1.3019892183288408,-3936.92
2.,454,321.,7,44.3,1.2490203160270879,-4725.36
2.,454,321.,8,51.4,1.195953307392996,-5516.36
2.,455,321.,1,3.1,1.7661290322580645,56.36
2.,455,321.,2,5.05,1.7465346534653465,91.84
2.,455,321.,3,8.85,1.7062146892655368,161.08
2.,455,321.,4,12.25,1.670612244897959,223.28
2.,455,321.,5,29.9,1.4817859531772575,552.72
2.,455,321.,6,37.1,1.4014231805929918,692.64
2.,455,321.,7,44.3,1.3184785553047402,837.2
2.,455,321.,8,51.4,1.2331284046692605,986.16
2.,456,211.,1,3.1,-3.108064516129032,-14.120000000000001
2.,456,211.,2,5.05,-3.130693069306931,-23.04
2.,456,211.,3,8.85,-2.9717514124293785,-40.4
2.,456,211.,4,12.25,-2.9326530612244897,-56.
2.,456,211.,5,29.9,-2.7247759197324415,-139.08
2.,456,211.,6,37.1,-2.635870619946091,-174.6
2.,456,211.,7,44.3,-2.5432460496613993,-211.68
2.,456,211.,8,51.4,-2.4460817120622567,-250.36
2.,458,211.,1,3.1,1.8548387096774193,-8.16
2.,458,211.,2,5.05,1.8396039603960397,-13.280000000000001
2.,458,211.,3,8.85,1.811864406779661,-23.32
2.,458,211.,4,12.25,1.786938775510204,-32.28
2.,458,211.,5,29.9,1.6556521739130434,-79.36
2.,458,211.,6,37.1,1.6010242587601076,-98.92
2.,458,211.,7,44.3,1.5456568848758463,-118.8
2.,458,211.,8,51.4,1.489715953307393,-138.76
2.,459,-211.,1,3.1,-0.5467741935483871,1.
2.,459,-211.,2,5.05,-0.5366336633663367,1.6400000000000001
2.,459,-211.,3,8.85,-0.5175141242937853,2.92
2.,459,-211.,4,12.25,-0.49999999999999994,4.04
2.,459,-211.,5,29.9,-0.40993311036789293,9.84
2.,459,-211.,6,37.1,-0.37299191374663065,12.24
2.,459,-211.,7,44.3,-0.33562528216704285,14.68
2.,459,-211.,8,51.4,-0.2983929961089494,17.080000000000002
2.,460,211.,1,3.1,1.5548387096774194,12.88
2.,460,211.,2,5.05,1.5405940594059406,21.
2.,460,211.,3,8.85,1.5129943502824859,36.800000000000004
2.,460,211.,4,12.25,1.4881632653061223,51.
2.,460,211.,5,29.9,1.3569297658862876,125.32000000000001
2.,460,211.,6,37.1,1.3020808625336926,156.20000000000002
2.,460,211.,7,44.3,1.2470248306997742,187.56
2.,460,211.,8,51.4,1.1908599221789882,219.08
2.,461,-321.,1,3.1,-2.92258064516129,75.72
2.,461,-321.,2,5.05,-2.913861386138614,123.36
2.,461,-321.,3,8.85,-2.8977401129943505,216.20000000000002
2.,461,-321.,4,12.25,-2.883673469387755,299.32
2.,461,-321.,5,29.9,-2.808923076923077,732.2
2.,461,-321.,6,37.1,-2.778285714285714,909.8000000000001
2.,461,-321.,7,44.3,-2.747553047404063,1088.28
2.,461,-321.,8,51.4,3.1299844357976654,1265.3600000000001
2.,462,211.,1,3.1,-0.1870967741935484,12.68
2.,462,211.,2,5.05,-0.2188118811881188,20.68
2.,462,211.,3,8.85,-0.2790960451977401,36.32
2.,462,211.,4,12.25,-0.3338775510204081,50.4
2.,462,211.,5,29.9,-0.6328093645484949,127.4
2.,462,211.,6,37.1,-0.7679784366576818,162.20000000000002
2.,462,211.,7,44.3,-0.9182302483069976,200.92000000000002
2.,462,211.,8,51.4,-1.0928949416342413,245.88
2.,463,211.,1,3.1,3.009677419354839,-15.52
2.,463,211.,2,5.05,2.987128712871287,-25.28
2.,463,211.,3,8.85,-3.135593220338983,-44.32
2.,463,211.,4,12.25,-3.0963265306122447,-61.44
2.,463,211.,5,29.9,-2.8863612040133777,-152.64000000000001
2.,463,211.,6,37.1,-2.7961563342318057,-191.68
2.,463,211.,7,44.3,-2.702731376975169,-232.44
2.,463,211.,8,51.4,-2.60404280155642,-275.04
2.,464,211.,1,3.1,-1.4758064516129032,-10.28
2.,464,211.,2,5.05,-1.498019801980198,-16.76
2.,464,211.,3,8.85,-1.5418079096045199,-29.36
2.,464,211.,4,12.25,-1.5812244897959182,-40.72
2.,464,211.,5,29.9,-1.792334448160535,-101.16
2.,464,211.,6,37.1,-1.8822803234501344,-127.04
2.,464,211.,7,44.3,-1.9768352144469523,-154.12
2.,464,211.,8,51.4,-2.0755875486381323,-182.36
2.,465,-321.,1,3.1,0.3903225806451613,-13.88
2.,465,-321.,2,5.05,0.3940594059405941,-22.64
2.,465,-321.,3,8.85,0.4016949152542373,-39.64
2.,465,-321.,4,12.25,0.40857142857142853,-54.88
2.,465,-321.,5,29.9,0.4437056856187291,-134.04
2.,465,-321.,6,37.1,0.45822102425876005,-166.36
2.,465,-321.,7,44.3,0.47262302483069973,-198.72
2.,465,-321.,8,51.4,0.48684824902723733,-230.68
2.,467,-321.,1,3.1,0.05967741935483871,-745.08
2.,467,-321.,2,5.05,0.0801980198019802,-1214.1200000000001
2.,467,-321.,3,8.85,0.11977401129943503,-2129.7200000000003
2.,467,-321.,4,12.25,0.1551020408163265,-2951.7200000000003
2.,467,-321.,5,29.9,0.34295652173913044,-7305.64
2.,467,-321.,6,37.1,0.4225714285714285,-9151.6
2.,467,-321.,7,44.3,0.5049345372460496,-11061.04
2.,467,-321.,8,51.4,0.5898404669260701,-13027.76
2.,469,211.,1,3.1,-1.403225806451613,-51.24
2.,469,211.,2,5.05,-1.4108910891089108,-83.52
2.,469,211.,3,8.85,-1.4265536723163843,-146.36
2.,469,211.,4,12.25,-1.44,-202.64000000000001
2.,469,211.,5,29.9,-1.5124882943143811,-495.6
2.,469,211.,6,37.1,-1.5420053908355793,-615.8000000000001
2.,469,211.,7,44.3,-1.5718284424379232,-736.52
2.,469,211.,8,51.4,-1.601373540856031,-856.24
2.,470,-321.,1,3.1,-1.2548387096774194,-33.84
2.,470,-321.,2,5.05,-1.2356435643564356,-55.160000000000004
2.,470,-321.,3,8.85,-1.1966101694915254,-96.76
2.,470,-321.,4,12.25,-1.1620408163265306,-134.12
2.,470,-321.,5,29.9,-0.9787224080267558,-331.72
2.,470,-321.,6,37.1,-0.900954177897574,-415.44
2.,470,-321.,7,44.3,-0.8207584650112866,-501.84000000000003
2.,470,-321.,8,51.4,-0.7386731517509727,-590.4
2.,471,-211.,1,3.1,1.429032258064516,-13.120000000000001
2.,471,-211.,2,5.05,1.4415841584158415,-21.36
2.,471,-211.,3,8.85,1.4649717514124294,-37.44
2.,471,-211.,4,12.25,1.4861224489795917,-51.88
2.,471,-211.,5,29.9,1.5974314381270902,-127.2
2.,471,-211.,6,37.1,1.6432722371967652,-158.36
2.,471,-211.,7,44.3,1.6897923250564333,-189.84
2.,471,-211.,8,51.4,1.736249027237354,-221.32
2.,472,-211.,1,3.1,1.2096774193548387,189.64000000000001
2.,472,-211.,2,5.05,1.2247524752475247,309.
2.,472,-211.,3,8.85,1.2531073446327685,541.8
2.,472,-211.,4,12.25,1.2779591836734692,750.4
2.,472,-211.,5,29.9,1.4099197324414714,1844.32
2.,472,-211.,6,37.1,1.4646576819407007,2298.92
2.,472,-211.,7,44.3,1.5203295711060947,2760.76
2.,472,-211.,8,51.4,1.5763035019455252,3225.04
2.,473,211.,1,3.1,-1.614516129032258,-2.04
2.,473,211.,2,5.05,-1.6306930693069308,-3.3200000000000003
2.,473,211.,3,8.85,-1.6598870056497175,-5.8
2.,473,211.,4,12.25,-1.6857142857142855,-8.040000000000001
2.,473,211.,5,29.9,-1.8236053511705685,-19.76
2.,473,211.,6,37.1,-1.8812722371967652,-24.64
2.,473,211.,7,44.3,-1.9393047404063204,-29.64
2.,473,211.,8,51.4,-1.9985914396887159,-34.64
2.,474,321.,1,3.1,2.388709677419355,-8.68
2.,474,321.,2,5.05,2.373267326732673,-14.120000000000001
2.,474,321.,3,8.85,2.344632768361582,-24.76
2.,474,321.,4,12.25,2.3183673469387753,-34.32
2.,474,321.,5,29.9,2.1819130434782608,-84.36
2.,474,321.,6,37.1,2.1251374663072773,-105.16
2.,474,321.,7,44.3,2.0673227990970653,-126.36
2.,474,321.,8,51.4,2.0091089494163423,-147.68
2.,476,211.,1,3.1,0.18870967741935485,4.5600000000000005
2.,476,211.,2,5.05,0.18217821782178217,7.4
2.,476,211.,3,8.85,0.16836158192090397,12.96
2.,476,211.,4,12.25,0.15632653061224488,17.96
2.,476,211.,5,29.9,0.09324414715719063,43.92
2.,476,211.,6,37.1,0.06735849056603772,54.56
2.,476,211.,7,44.3,0.04136794582392776,65.2
2.,476,211.,8,51.4,0.01567704280155642,75.76
2.,477,-211.,1,3.1,0.8129032258064516,2.52
2.,477,-211.,2,5.05,0.8207920792079209,4.12
2.,477,-211.,3,8.85,0.8372881355932204,7.24
2.,477,-211.,4,12.25,0.8518367346938774,10.040000000000001
2.,477,-211.,5,29.9,0.9278929765886287,24.52
2.,477,-211.,6,37.1,0.9590566037735848,30.48
2.,477,-211.,7,44.3,0.990374717832957,36.480000000000004
2.,477,-211.,8,51.4,1.0214552529182879,42.4
2.,478,211.,1,3.1,-0.25967741935483873,20.6
2.,478,211.,2,5.05,-0.2821782178217822,33.6
2.,478,211.,3,8.85,-0.32542372881355935,58.96
2.,478,211.,4,12.25,-0.3640816326530612,81.72
2.,478,211.,5,29.9,-0.5701538461538461,202.84
2.,478,211.,6,37.1,-0.6585552560646899,254.64000000000001
2.,478,211.,7,44.3,-0.7499954853273136,308.6
2.,478,211.,8,51.4,-0.8462295719844357,364.84000000000003
2.,480,-211.,1,3.1,2.8080645161290323,0.2
2.,480,-211.,2,5.05,2.8168316831683167,0.32
2.,480,-211.,3,8.85,2.835028248587571,0.56
2.,480,-211.,4,12.25,2.851020408163265,0.76
2.,480,-211.,5,29.9,2.93571237458194,1.8800000000000001
2.,480,-211.,6,37.1,2.9702803234501345,2.32
2.,480,-211.,7,44.3,3.0054311512415346,2.7600000000000002
2.,480,-211.,8,51.4,3.040089494163424,3.24
2.,481,-321.,1,3.1,2.546774193548387,-0.28
2.,481,-321.,2,5.05,2.5534653465346535,-0.48
2.,481,-321.,3,8.85,2.567796610169492,-0.8
2.,481,-321.,4,12.25,2.5799999999999996,-1.12
2.,481,-321.,5,29.9,2.6450635451505016,-2.7600000000000002
2.,481,-321.,6,37.1,2.6717035040431263,-3.4
2.,481,-321.,7,44.3,2.698433408577878,-4.08
2.,481,-321.,8,51.4,2.7248287937743187,-4.76
2.,482,211.,1,3.1,2.8758064516129034,-4.6000000000000005
2.,482,211.,2,5.05,2.8653465346534652,-7.5200000000000005
2.,482,211.,3,8.85,2.8451977401129946,-13.16
2.,482,211.,4,12.25,2.826938775510204,-18.240000000000002
2.,482,211.,5,29.9,2.7320535117056854,-44.64
2.,482,211.,6,37.1,2.6930566037735844,-55.52
2.,482,211.,7,44.3,2.653458239277652,-66.48
2.,482,211.,8,51.4,-3.1119922178988326,-77.4
2.,483,-211.,1,3.1,3.02258064516129,-0.64
2.,483,-211.,2,5.05,3.0306930693069307,-1.04
2.,483,-211.,3,8.85,3.0468926553672318,-1.8
2.,483,-211.,4,12.25,3.060816326530612,-2.48
2.,483,-211.,5,29.9,3.135277591973244,-6.08
2.,483,-211.,6,37.1,2.8527924528301885,-7.5600000000000005
2.,483,-211.,7,44.3,2.8223069977426634,-9.040000000000001
2.,483,-211.,8,51.4,2.7916381322957196,-10.52
2.,485,-211.,1,3.1,1.232258064516129,-2.96
2.,485,-211.,2,5.05,1.2475247524752475,-4.8
2.,485,-211.,3,8.85,1.2757062146892655,-8.44
2.,485,-211.,4,12.25,1.300816326530612,-11.68
2.,485,-211.,5,29.9,1.4331170568561873,-28.72
2.,485,-211.,6,37.1,1.4880269541778974,-35.800000000000004
2.,485,-211.,7,44.3,1.5438916478555302,-43.
2.,485,-211.,8,51.4,1.6001167315175095,-50.24
2.,486,-211.,1,3.1,-1.2193548387096773,-11.68
2.,486,-211.,2,5.05,-1.2118811881188118,-19.04
2.,486,-211.,3,8.85,-1.197175141242938,-33.36
2.,486,-211.,4,12.25,-1.1840816326530612,-46.2
2.,486,-211.,5,29.9,-1.116200668896321,-112.92
2.,486,-211.,6,37.1,-1.0883665768194069,-140.28
2.,486,-211.,7,44.3,-1.0605237020316025,-167.76
2.,486,-211.,8,51.4,-1.0327665369649806,-194.96
2.,487,211.,1,3.1,-1.5661290322580645,-19.96
2.,487,211.,2,5.05,-1.5722772277227723,-32.52
2.,487,211.,3,8.85,-1.5853107344632769,-56.96
2.,487,211.,4,12.25,-1.5967346938775508,-78.88
2.,487,211.,5,29.9,-1.6572441471571906,-192.8
2.,487,211.,6,37.1,-1.6820377358490564,-239.44
2.,487,211.,7,44.3,-1.706907449209932,-286.24
2.,487,211.,8,51.4,-1.7315525291828793,-332.56
2.,488,211.,1,3.1,2.825806451612903,-28.76
2.,488,211.,2,5.05,2.8178217821782177,-46.88
2.,488,211.,3,8.85,2.8022598870056497,-82.16
2.,488,211.,4,12.25,2.7881632653061224,-113.72
2.,488,211.,5,29.9,2.7149966555183944,-278.2
2.,488,211.,6,37.1,2.6849919137466305,-345.64
2.,488,211.,7,44.3,2.6548397291196384,-413.44
2.,488,211.,8,51.4,2.625077821011673,-480.64
2.,491,-211.,1,3.1,2.4612903225806453,-190.6
2.,491,-211.,2,5.05,2.4732673267326732,-310.52
2.,491,-211.,3,8.85,2.49774011299435,-544.36
2.,491,-211.,4,12.25,2.5187755102040814,-753.84
2.,491,-211.,5,29.9,2.630508361204013,-1849.08
2.,491,-211.,6,37.1,2.6766522911051207,-2301.84
2.,491,-211.,7,44.3,2.723300225733634,-2759.68
2.,491,-211.,8,51.4,2.770007782101167,-3217.2400000000002
2.,492,-211.,1,3.1,-0.8516129032258064,-3.52
2.,492,-211.,2,5.05,-0.8445544554455445,-5.72
2.,492,-211.,3,8.85,-0.8293785310734464,-10.
2.,492,-211.,4,12.25,-0.8159183673469387,-13.84
2.,492,-211.,5,29.9,-0.7465217391304347,-33.84
2.,492,-211.,6,37.1,-0.718032345013477,-42.08
2.,492,-211.,7,44.3,-0.6894401805869074,-50.32
2.,492,-211.,8,51.4,-0.6610817120622567,-58.480000000000004
2.,493,211.,1,3.1,-1.235483870967742,103.28
2.,493,211.,2,5.05,-1.2574257425742574,168.28
2.,493,211.,3,8.85,-1.2994350282485876,295.2
2.,493,211.,4,12.25,-1.337142857142857,409.24
2.,493,211.,5,29.9,-1.5376187290969898,1014.88
2.,493,211.,6,37.1,-1.6235687331536386,1273.1200000000001
2.,493,211.,7,44.3,-1.7124334085778778,1541.68
2.,493,211.,8,51.4,-1.8051089494163424,1820.48
2.,494,-211.,1,3.1,3.1274193548387097,39.96
2.,494,-211.,2,5.05,3.113861386138614,65.08
2.,494,-211.,3,8.85,3.0887005649717514,114.08
2.,494,-211.,4,12.25,3.0653061224489795,158.
2.,494,-211.,5,29.9,2.9448093645484947,387.92
2.,494,-211.,6,37.1,2.894673854447439,483.2
2.,494,-211.,7,44.3,2.844180586907449,579.6800000000001
2.,494,-211.,8,51.4,2.793225680933852,676.4
2.,496,-211.,1,3.1,0.4032258064516129,440.76
2.,496,-211.,2,5.05,0.4297029702970297,718.36
2.,496,-211.,3,8.85,0.4830508474576271,1261.08
2.,496,-211.,4,12.25,0.5310204081632652,1749.64
2.,496,-211.,5,29.9,0.7876856187290969,4382.64
2.,496,-211.,6,37.1,0.9011374663072775,5539.8
2.,496,-211.,7,44.3,1.0226862302483068,6782.360000000001
2.,496,-211.,8,51.4,1.154941634241245,8136.320000000001
2.,497,211.,1,3.1,2.7548387096774194,651.92
2.,497,211.,2,5.05,2.7475247524752477,1062.04
2.,497,211.,3,8.85,2.732768361581921,1861.4
2.,497,211.,4,12.25,2.7204081632653057,2576.92
2.,497,211.,5,29.9,2.6542742474916388,6300.72
2.,497,211.,6,37.1,2.6271644204851747,7826.8
2.,497,211.,7,44.3,2.6000406320541756,9358.68
2.,497,211.,8,51.4,2.5731517509727624,10876.12
2.,502,-211.,1,3.1,-0.10161290322580645,-5.04
2.,502,-211.,2,5.05,-0.0891089108910891,-8.2
2.,502,-211.,3,8.85,-0.06384180790960452,-14.36
2.,502,-211.,4,12.25,-0.04204081632653061,-19.88
2.,502,-211.,5,29.9,0.07345819397993311,-48.800000000000004
2.,502,-211.,6,37.1,0.12152021563342316,-60.76
2.,502,-211.,7,44.3,0.16961625282167042,-72.88
2.,502,-211.,8,51.4,0.21835408560311284,-85.
2.,503,211.,1,3.1,1.788709677419355,54.08
2.,503,211.,2,5.05,1.7752475247524753,88.12
2.,503,211.,3,8.85,1.7480225988700566,154.48
2.,503,211.,4,12.25,1.723673469387755,213.96
2.,503,211.,5,29.9,1.5961806020066889,525.64
2.,503,211.,6,37.1,1.543196765498652,655.
2.,503,211.,7,44.3,1.489553047404063,786.28
2.,503,211.,8,51.4,1.4356070038910504,918.08
2.,506,211.,1,3.1,-1.1112903225806452,48.88
2.,506,211.,2,5.05,-1.1277227722772278,79.60000000000001
2.,506,211.,3,8.85,-1.1581920903954803,139.6
2.,506,211.,4,12.25,-1.1861224489795916,193.4
2.,506,211.,5,29.9,-1.331571906354515,475.96000000000004
2.,506,211.,6,37.1,-1.3922587601078165,593.92
2.,506,211.,7,44.3,-1.4541715575620766,714.16
2.,506,211.,8,51.4,-1.516770428015564,835.6
2.,507,-211.,1,3.1,2.425806451612903,26.560000000000002
2.,507,-211.,2,5.05,2.4465346534653465,43.28
2.,507,-211.,3,8.85,2.4870056497175144,75.96000000000001
2.,507,-211.,4,12.25,2.523673469387755,105.28
2.,507,-211.,5,29.9,2.7190903010033445,260.88
2.,507,-211.,6,37.1,2.8021132075471695,327.04
2.,507,-211.,7,44.3,2.8882347629796836,395.68
2.,507,-211.,8,51.4,2.977315175097276,466.72
2.,508,211.,1,3.1,1.3387096774193548,1.
2.,508,211.,2,5.05,1.3306930693069308,1.6400000000000001
2.,508,211.,3,8.85,1.3141242937853108,2.84
2.,508,211.,4,12.25,1.2995918367346937,3.96
2.,508,211.,5,29.9,1.2218394648829431,9.68
2.,508,211.,6,37.1,1.1900916442048515,12.
2.,508,211.,7,44.3,1.1579954853273136,14.36
2.,508,211.,8,51.4,1.1262334630350195,16.72
2.,511,-211.,1,3.1,1.5064516129032257,-3.84
2.,511,-211.,2,5.05,1.5346534653465347,-6.28
2.,511,-211.,3,8.85,1.5870056497175142,-11.040000000000001
2.,511,-211.,4,12.25,1.6351020408163264,-15.32
2.,511,-211.,5,29.9,1.8913779264214046,-38.36
2.,511,-211.,6,37.1,2.004533692722372,-48.480000000000004
2.,511,-211.,7,44.3,2.124731376975169,-59.32
2.,511,-211.,8,51.4,2.2574280155642024,-71.16
2.,512,-211.,1,3.1,-3.0629032258064517,-5.36
2.,512,-211.,2,5.05,-3.0574257425742575,-8.72
2.,512,-211.,3,8.85,-3.045762711864407,-15.280000000000001
2.,512,-211.,4,12.25,-3.0355102040816324,-21.12
2.,512,-211.,5,29.9,3.1184481605351166,-51.64
2.,512,-211.,6,37.1,3.096199460916442,-64.12
2.,512,-211.,7,44.3,3.074121896162528,-76.64
2.,512,-211.,8,51.4,3.051996108949416,-89.
2.,516,-211.,1,3.1,-2.3645161290322583,-10.72
2.,516,-211.,2,5.05,-2.3504950495049504,-17.48
2.,516,-211.,3,8.85,-2.32090395480226,-30.6
2.,516,-211.,4,12.25,-2.2946938775510204,-42.4
